"CASEID_1979","HHID_1979","FAMSIZE_1979","AGE_IN_DEC_79","BORN_US","MOTHER_EDUC","MOTHER_EDUC_MISSING","FATHER_EDUC","FATHER_EDUC_MISSING","RACE","SEX","URBAN_RURAL","HOME_LANGUAGE","MOTHER_OCCUPATION","FATHER_OCCUPATION","FAMILY_INCOME_78","FAMILY_INCOME_78_MISSING","POVSTATUS_78","AFQT","Y"
3054,3054,4,19.75,"YES",10,0,12,0,"White","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","601 TO 715: 601-715 OPERATIVES AND KINDRED",37500,0,"NOT IN POVERTY",31,8175
3055,3054,4,15.5833333333333,"YES",12,0,8,0,"White","MALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","Missing",37500,0,"NOT IN POVERTY",14,32300
3056,3056,3,16.5,"YES",8,0,8,0,"Other","MALE","URBAN","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",22500,0,"NOT IN POVERTY",80,NA
3057,3057,3,20.75,"YES",12,0,9,0,"White","FEMALE","URBAN","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",26,115086.5
3058,3058,4,17.0833333333333,"YES",11,0,16,0,"White","FEMALE","URBAN","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",22500,0,"NOT IN POVERTY",53,701250
3059,3059,5,21.25,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",22,222900
3060,3059,5,19.5833333333333,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",22,2319970.5
3061,3059,5,20.0833333333333,"YES",13,0,12,0,"White","FEMALE","RURAL","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",64,NA
3062,3062,4,21.4166666666667,"YES",16,0,16,0,"White","MALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","260 TO 285: 260-285 SALES WORKERS",37500,0,"NOT IN POVERTY",94,4638096.5
3063,3063,3,17.8333333333333,"YES",11,0,12,0,"White","MALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","301 TO 395: 301-395 CLERICAL AND KINDRED",17420.7361516035,1,"Missing",NA,197200
3064,3064,1,21.5833333333333,"YES",12,0,10.9474264705882,1,"Black","FEMALE","URBAN","No (or Missing)","Missing","Missing",17420.7361516035,1,"Missing",42,NA
3065,3064,3,19.9166666666667,"YES",11,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","Missing","Missing",4500,0,"IN POVERTY",6,NA
3066,3066,3,21.4166666666667,"YES",11,0,10.9474264705882,1,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",5500,0,"NOT IN POVERTY",46,NA
3067,3067,4,19.0833333333333,"YES",5,0,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","Missing","Missing",5500,0,"IN POVERTY",NA,NA
3068,3068,4,21.8333333333333,"YES",12,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","Missing","Missing",17500,0,"NOT IN POVERTY",41,NA
3069,3069,6,19.75,"YES",12,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","Missing",12500,0,"NOT IN POVERTY",30,NA
3070,3069,6,17.9166666666667,"YES",11,0,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","Missing",6500,0,"IN POVERTY",3,0
3071,3069,6,14.5833333333333,"YES",12,0,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","Missing",6500,0,"IN POVERTY",4,NA
3072,3072,6,14.25,"YES",11,0,11,0,"Black","MALE","URBAN","No (or Missing)","Missing","301 TO 395: 301-395 CLERICAL AND KINDRED",2500,0,"IN POVERTY",11,0
3073,3073,3,17.1666666666667,"YES",12,0,10.9474264705882,1,"Black","FEMALE","URBAN","No (or Missing)","Missing","Missing",8500,0,"NOT IN POVERTY",19,0
3074,3074,4,17.25,"YES",11,0,9,0,"Black","FEMALE","URBAN","No (or Missing)","260 TO 285: 260-285 SALES WORKERS","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",12500,0,"NOT IN POVERTY",1,NA
3075,3075,1,21.3333333333333,"YES",11,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","Missing","301 TO 395: 301-395 CLERICAL AND KINDRED",17420.7361516035,1,"Missing",12,9550
3076,3075,5,14.1666666666667,"YES",10,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",12500,0,"NOT IN POVERTY",30,901.5
3077,3077,6,21.5,"YES",12,0,12,0,"Black","MALE","URBAN","No (or Missing)","Missing","Missing",12500,0,"NOT IN POVERTY",30,NA
3078,3077,6,17.9166666666667,"YES",12,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","Missing","Missing",12500,0,"NOT IN POVERTY",44,NA
3079,3079,6,21,"YES",11,0,11,0,"White","FEMALE","RURAL","No (or Missing)","Missing","Missing",12500,0,"NOT IN POVERTY",72,107450
3080,3079,6,17.6666666666667,"YES",11,0,11,0,"White","FEMALE","RURAL","No (or Missing)","Missing","Missing",12500,0,"NOT IN POVERTY",30,755500
3081,3079,6,15.6666666666667,"YES",11,0,11,0,"White","FEMALE","RURAL","No (or Missing)","Missing","Missing",12500,0,"NOT IN POVERTY",55,NA
3082,3079,6,14.8333333333333,"YES",11,0,11,0,"White","MALE","RURAL","No (or Missing)","Missing","Missing",12500,0,"NOT IN POVERTY",30,135200
3083,3083,6,19.0833333333333,"YES",12,0,12,0,"White","MALE","RURAL","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17500,0,"NOT IN POVERTY",44,182250
3084,3084,4,18.6666666666667,"YES",11,0,12,0,"White","MALE","RURAL","No (or Missing)","Missing","301 TO 395: 301-395 CLERICAL AND KINDRED",37500,0,"NOT IN POVERTY",93,3393324.5
3085,3085,5,16.4166666666667,"YES",12,0,16,0,"White","FEMALE","RURAL","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",80,435900
3086,3085,5,14.25,"YES",12,0,16,0,"White","MALE","RURAL","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",84,NA
3087,3087,5,17.5833333333333,"YES",10,0,9,0,"White","MALE","RURAL","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",7500,0,"IN POVERTY",NA,NA
3088,3087,5,15.6666666666667,"YES",9,0,8,0,"White","MALE","RURAL","No (or Missing)","Missing","Missing",7500,0,"IN POVERTY",NA,321625
3089,3089,4,19.5833333333333,"YES",12,0,10,0,"White","MALE","RURAL","No (or Missing)","Missing","Missing",37500,0,"NOT IN POVERTY",93,38530
3090,3089,4,18.5833333333333,"YES",12,0,10,0,"White","FEMALE","RURAL","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",22500,0,"NOT IN POVERTY",65,38652.5
3091,3091,4,14.5,"YES",10,0,12,0,"White","FEMALE","RURAL","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",22500,0,"NOT IN POVERTY",39,105550
3092,3092,3,20.25,"YES",8,0,8,0,"White","MALE","URBAN","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",12500,0,"NOT IN POVERTY",NA,NA
3093,3093,4,21.0833333333333,"YES",10.8690857046641,1,11,0,"White","FEMALE","RURAL","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",9500,0,"NOT IN POVERTY",18,194200
3094,3093,4,20.8333333333333,"YES",8,0,11,0,"White","FEMALE","RURAL","No (or Missing)","Missing","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",12500,0,"NOT IN POVERTY",20,71813
3095,3095,3,21.6666666666667,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",45,3500
3096,3096,5,20.75,"YES",12,0,10,0,"White","FEMALE","URBAN","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",74,NA
3097,3096,5,17,"YES",12,0,10.9474264705882,1,"White","MALE","URBAN","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",39,153250
3098,3098,3,18.3333333333333,"YES",12,0,9,0,"White","FEMALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",86,138600
3099,3098,3,15.1666666666667,"YES",10.8690857046641,1,10.9474264705882,1,"White","FEMALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",57,NA
3100,3100,4,21.9166666666667,"YES",12,0,12,0,"White","MALE","URBAN","Yes","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",37500,0,"NOT IN POVERTY",29,350500
3101,3101,6,16.0833333333333,"YES",12,0,10.9474264705882,1,"White","FEMALE","RURAL","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",54,NA
3102,3102,4,18.9166666666667,"YES",10.8690857046641,1,10,0,"White","MALE","RURAL","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",22500,0,"NOT IN POVERTY",94,250500
3103,3103,7,15.4166666666667,"YES",10.8690857046641,1,10.9474264705882,1,"White","MALE","RURAL","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",4500,0,"IN POVERTY",2,204096
3104,3103,7,14.9166666666667,"YES",11,0,10.9474264705882,1,"White","MALE","RURAL","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",4500,0,"IN POVERTY",6,0
3105,3105,6,15.0833333333333,"YES",12,0,10.9474264705882,1,"White","FEMALE","RURAL","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","260 TO 285: 260-285 SALES WORKERS",17420.7361516035,1,"Missing",52,41000
3106,3105,6,14.0833333333333,"YES",10.8690857046641,1,10.9474264705882,1,"White","FEMALE","RURAL","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","260 TO 285: 260-285 SALES WORKERS",17420.7361516035,1,"Missing",72,152025
3107,3107,5,14.4166666666667,"YES",12,0,12,0,"White","FEMALE","RURAL","No (or Missing)","Missing","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",12500,0,"NOT IN POVERTY",34,209100
3108,3108,5,18.6666666666667,"YES",12,0,12,0,"White","FEMALE","RURAL","No (or Missing)","Missing","301 TO 395: 301-395 CLERICAL AND KINDRED",17420.7361516035,1,"Missing",42,369000
3109,3109,6,17.5833333333333,"YES",12,0,16,0,"White","FEMALE","URBAN","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",22500,0,"NOT IN POVERTY",97,157450
3110,3109,6,18.75,"YES",12,0,16,0,"White","FEMALE","URBAN","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",17420.7361516035,1,"Missing",87,NA
3111,3111,5,18.8333333333333,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",89,198950
3112,3111,5,15.0833333333333,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",46,632122.5
3113,3113,2,19.8333333333333,"YES",10,0,12,0,"White","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","301 TO 395: 301-395 CLERICAL AND KINDRED",17420.7361516035,1,"Missing",45,125100
3114,3114,5,17.4166666666667,"YES",10.8690857046641,1,10.9474264705882,1,"White","MALE","URBAN","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",18,57400
3115,3114,5,16.6666666666667,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",89,4638096.5
3116,3116,5,21.25,"YES",9,0,11,0,"White","MALE","URBAN","No (or Missing)","Missing","Missing",17420.7361516035,1,"Missing",65,755850
3117,3117,1,20,"YES",16,0,20,0,"White","FEMALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",17420.7361516035,1,"Missing",55,NA
3118,3118,3,14.0833333333333,"YES",13,0,14,0,"White","FEMALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","260 TO 285: 260-285 SALES WORKERS",22500,0,"NOT IN POVERTY",26,237000
3119,3119,5,19.3333333333333,"YES",11,0,12,0,"White","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",22500,0,"NOT IN POVERTY",10,NA
3120,3119,5,16.1666666666667,"YES",11,0,12,0,"White","FEMALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",22500,0,"NOT IN POVERTY",30,233175.5
3121,3121,4,18.25,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",77,NA
3122,3121,4,16.0833333333333,"YES",10.8690857046641,1,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",85,201900
3123,3123,5,19.1666666666667,"YES",13,0,10.9474264705882,1,"White","MALE","URBAN","No (or Missing)","Missing","301 TO 395: 301-395 CLERICAL AND KINDRED",4500,0,"IN POVERTY",80,32150
3124,3123,5,17.8333333333333,"YES",13,0,10.9474264705882,1,"White","MALE","URBAN","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",4500,0,"IN POVERTY",65,110250
3125,3125,4,18.0833333333333,"YES",10.8690857046641,1,10.9474264705882,1,"Native American","MALE","URBAN","No (or Missing)","Missing","Missing",8500,0,"NOT IN POVERTY",16,10000
3126,3126,6,14.6666666666667,"YES",10,0,10.9474264705882,1,"White","MALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",17500,0,"NOT IN POVERTY",64,NA
3127,3126,6,16.9166666666667,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",17500,0,"NOT IN POVERTY",12,80850
3128,3128,4,17.3333333333333,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",49,25650
3129,3128,4,16.9166666666667,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",35,256300
3130,3130,5,18.3333333333333,"YES",16,0,16,0,"White","FEMALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",17420.7361516035,1,"Missing",95,NA
3131,3131,5,19.4166666666667,"YES",16,0,14,0,"White","MALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",50000,0,"NOT IN POVERTY",79,NA
3132,3132,4,19.4166666666667,"NO",14,0,18,0,"White","MALE","URBAN","Yes","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",17420.7361516035,1,"Missing",93,NA
3133,3132,3,17.25,"NO",12,0,17,0,"White","FEMALE","URBAN","Yes","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",17420.7361516035,1,"Missing",86,NA
3134,3134,3,20.9166666666667,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","260 TO 285: 260-285 SALES WORKERS",17500,0,"NOT IN POVERTY",30,318825
3135,3135,7,17.6666666666667,"YES",13,0,14,0,"White","FEMALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",37500,0,"NOT IN POVERTY",36,NA
3136,3136,3,19.0833333333333,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",NA,NA
3137,3137,3,20.5,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",22500,0,"NOT IN POVERTY",89,223902
3138,3138,1,20.5,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","Missing",17420.7361516035,1,"Missing",42,121400
3139,3139,4,14.5833333333333,"YES",12,0,10,0,"White","MALE","URBAN","Yes","301 TO 395: 301-395 CLERICAL AND KINDRED","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",17420.7361516035,1,"Missing",68,NA
3140,3140,6,20.5,"YES",12,0,12,0,"Other","MALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",57,NA
3141,3141,3,16.1666666666667,"YES",12,0,14,0,"White","MALE","URBAN","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",99,1563000
3142,3142,4,14.0833333333333,"YES",16,0,20,0,"White","MALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","580 TO 590: 580-590 ARMED FORCES",37500,0,"NOT IN POVERTY",87,112824
3143,3143,4,17.3333333333333,"YES",12,0,12,0,"White","FEMALE","URBAN","Yes","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",12500,0,"NOT IN POVERTY",45,434448
3144,3144,4,20.1666666666667,"YES",12,0,10,0,"White","MALE","URBAN","No (or Missing)","260 TO 285: 260-285 SALES WORKERS","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",14,NA
3145,3145,5,17.8333333333333,"YES",14,0,12,0,"Other","FEMALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",22500,0,"NOT IN POVERTY",85,619000
3146,3145,5,19.9166666666667,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",22500,0,"NOT IN POVERTY",59,334950
3147,3147,3,20.6666666666667,"YES",12,0,15,0,"White","MALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",22500,0,"NOT IN POVERTY",94,NA
3148,3148,7,17.1666666666667,"YES",11,0,6,0,"White","FEMALE","URBAN","No (or Missing)","Missing","740 TO 785: 740-785 LABORERS, EXCEPT FARM",22500,0,"NOT IN POVERTY",8,23100
3149,3149,3,15.75,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",17500,0,"NOT IN POVERTY",37,NA
3150,3150,3,20.0833333333333,"YES",12,0,12,0,"White","FEMALE","URBAN","Yes","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",22500,0,"NOT IN POVERTY",92,897075
3151,3151,5,16.0833333333333,"YES",8,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",22500,0,"NOT IN POVERTY",39,31500
3152,3152,6,19.6666666666667,"YES",12,0,13,0,"White","MALE","RURAL","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",50000,0,"NOT IN POVERTY",79,1332764.5
3153,3152,6,17.8333333333333,"YES",12,0,13,0,"White","FEMALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",50000,0,"NOT IN POVERTY",68,NA
3154,3154,5,21,"YES",18,0,18,0,"White","FEMALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",37500,0,"NOT IN POVERTY",98,NA
3155,3155,4,15.9166666666667,"YES",16,0,16,0,"White","FEMALE","URBAN","No (or Missing)","Missing","260 TO 285: 260-285 SALES WORKERS",37500,0,"NOT IN POVERTY",21,NA
3156,3156,4,17.6666666666667,"YES",16,0,17,0,"White","FEMALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",83,NA
3157,3156,4,14.4166666666667,"YES",16,0,17,0,"White","FEMALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",33,1584040.5
3158,3158,1,21.1666666666667,"YES",12,0,10.9474264705882,1,"White","MALE","URBAN","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",17420.7361516035,1,"Missing",81,NA
3159,3159,4,18.5833333333333,"YES",14,0,20,0,"White","MALE","URBAN","No (or Missing)","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS","Missing",12500,0,"NOT IN POVERTY",81,7500
3160,3159,4,16.1666666666667,"YES",14,0,20,0,"White","MALE","URBAN","No (or Missing)","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS","Missing",12500,0,"NOT IN POVERTY",NA,NA
3161,3159,4,14.0833333333333,"YES",14,0,20,0,"White","MALE","URBAN","No (or Missing)","Missing","Missing",12500,0,"NOT IN POVERTY",30,NA
3162,3162,3,15.8333333333333,"YES",10,0,19,0,"White","FEMALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",17420.7361516035,1,"Missing",94,337000
3163,3163,7,20.3333333333333,"YES",9,0,11,0,"White","FEMALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",37500,0,"NOT IN POVERTY",39,229250
3164,3163,7,19.3333333333333,"YES",10,0,9,0,"White","FEMALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",12,304150
3165,3163,7,17,"YES",11,0,10,0,"White","FEMALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",37500,0,"NOT IN POVERTY",34,305750
3166,3166,5,17.9166666666667,"YES",14,0,16,0,"White","MALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",17420.7361516035,1,"Missing",95,237500
3167,3166,5,18.0833333333333,"YES",14,0,16,0,"White","FEMALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",17420.7361516035,1,"Missing",99,841666.5
3168,3166,5,20.0833333333333,"YES",14,0,16,0,"White","MALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",37500,0,"NOT IN POVERTY",91,934740
3169,3169,4,19.6666666666667,"YES",17,0,16,0,"White","MALE","RURAL","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",37500,0,"NOT IN POVERTY",94,NA
3170,3169,3,18.9166666666667,"YES",16,0,16,0,"White","MALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",50000,0,"NOT IN POVERTY",99,4638096.5
3171,3171,5,16.8333333333333,"YES",16,0,20,0,"White","MALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",50000,0,"NOT IN POVERTY",92,4638096.5
3172,3171,5,19.1666666666667,"YES",16,0,20,0,"White","MALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",17420.7361516035,1,"Missing",99,320000
3173,3171,5,19,"YES",16,0,20,0,"White","MALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",50000,0,"NOT IN POVERTY",99,2164496
